date,time,DOY,Pa_2_1_1,Ta_2_1_1,Ta_2_2_1,RH_2_2_1,RH_2_1_1,MWS_2_1_1,WD_2_1_1,P_2_1_1,SWin_2_1_1,SWout_2_1_1,LWin_2_1_1,LWout_2_1_1,Rn_2_1_1,Ts_2_3_1,Ts_2_4_1,Ts_2_5_1,Ts_2_6_1,Ts_2_7_1,Ts_2_8_1,Ts_2_9_1,SWC_2_4_1,SWC_2_6_1,SWC_2_7_1
[yyyy-mm-dd],[HH:MM],[ddd.ddd],[Pa],[K],[K],[%],[%],[m/s],[Degrees_past_North],[m],[W/m^2],[W/m^2],[W/m^2],[W/m^2],[W/m^2],[K],[K],[K],[K],[K],[K],[K],[m^3/m^3],[m^3/m^3],[m^3/m^3]
2015-07-14,00:00,195.0,100519.0,288.093,287.107,59.0067,54.6567,5.35635,77.2695,0.0,22.3833,5.60333,311.01,372.723,-44.94,287.063,282.28,276.997,274.3,272.843,272.147,270.673,0.1949,0.620933,0.6164
2015-07-14,00:30,195.0208,100519.0,287.473,286.083,63.2733,56.98,4.8282,67.6952,0.0,11.1633,1.88333,310.043,364.86,-45.5367,286.48,281.573,276.95,274.303,272.84,272.15,270.68,0.194967,0.620733,0.6163
2015-07-14,01:00,195.0416,100507.0,286.147,284.43,66.7833,59.0933,4.23345,65.4337,0.0,5.27,0.0,303.91,354.203,-45.02,285.7,279.977,276.887,274.31,272.843,272.15,270.68,0.194933,0.620733,0.616233
2015-07-14,01:30,195.0624,100500.0,284.67,282.123,76.93,64.8567,2.99854,299.421,0.0,5.08333,0.0,299.177,347.8,-43.54,284.9,278.823,276.817,274.31,272.843,272.15,270.68,0.195,0.620767,0.6163
2015-07-14,02:00,195.0833,100483.0,284.99,281.407,79.41,61.31,2.55757,5.35938,0.0,8.63,1.19667,298.69,342.457,-36.34,284.053,277.67,276.74,274.31,272.843,272.15,270.68,0.195,0.620833,0.616167
2015-07-14,02:30,195.1041,100478.0,285.047,281.94,73.5667,58.7367,2.72211,31.8513,0.0,11.9,2.44667,297.097,340.787,-34.2367,283.24,276.923,276.653,274.31,272.843,272.15,270.68,0.195033,0.6208,0.616233
2015-07-14,03:00,195.1249,100485.0,284.217,282.203,70.9567,60.35,3.19693,47.8453,0.0,19.1067,4.46667,294.663,338.713,-29.4133,282.477,276.407,276.57,274.31,272.847,272.15,270.68,0.195133,0.620933,0.6163
2015-07-14,03:30,195.1458,100476.0,284.003,282.383,66.91,57.6967,3.33231,53.8776,0.0,33.3767,8.35,294.737,340.847,-21.0833,281.827,276.34,276.473,274.3,272.847,272.15,270.68,0.1952,0.621033,0.616233
2015-07-14,04:00,195.1666,100474.0,284.17,283.01,63.2,56.6167,3.48584,81.9698,0.0,48.9233,12.18,294.04,345.603,-14.82,281.357,276.787,276.387,274.29,272.84,272.147,270.68,0.1953,0.6211,0.6162
2015-07-14,04:30,195.1874,100460.0,284.29,283.64,60.7733,56.4167,4.14588,80.45,0.0,69.6367,17.4767,292.78,353.947,-9.00667,281.08,277.73,276.313,274.283,272.843,272.15,270.68,0.1953,0.6212,0.616267
2015-07-14,05:00,195.2083,100459.0,284.567,284.257,59.6433,56.8733,3.6527,80.2767,0.0,98.2033,23.87,291.97,358.037,8.26667,280.933,278.51,276.247,274.273,272.847,272.15,270.68,0.195233,0.6212,0.616167
2015-07-14,05:30,195.2291,100470.0,285.333,285.273,62.1333,59.8767,2.68336,92.1058,0.0,129.373,30.9833,291.947,361.983,28.3567,280.827,278.903,276.187,274.263,272.847,272.15,270.69,0.195133,0.621233,0.6161
2015-07-14,06:00,195.2499,100481.0,285.76,285.84,61.3233,59.7733,3.05984,92.6659,0.0,165.85,38.5933,293.163,368.18,52.2433,280.833,279.537,276.133,274.247,272.85,272.15,270.68,0.195033,0.621333,0.616267
2015-07-14,06:30,195.2707,100481.0,286.353,286.51,60.4733,59.16,2.62699,92.1657,0.0,207.397,46.8667,294.46,374.863,80.1333,280.963,280.21,276.09,274.233,272.85,272.15,270.69,0.1949,0.6214,0.616133
2015-07-14,07:00,195.2916,100471.0,286.95,287.163,60.04,58.9233,2.4823,80.7844,0.0,268.93,57.5333,300.857,383.597,128.653,281.22,281.077,276.06,274.217,272.85,272.153,270.69,0.194733,0.621467,0.6162
2015-07-14,07:30,195.3124,100458.0,287.617,287.717,60.0867,59.5067,2.16192,65.4443,0.0,287.28,59.8167,298.843,388.273,138.033,281.573,281.783,276.043,274.203,272.85,272.153,270.69,0.194567,0.6215,0.616167
2015-07-14,08:00,195.3332,100457.0,288.28,288.403,59.65,58.8533,2.24973,16.0882,0.0,348.767,70.28,301.073,395.293,184.263,281.983,282.437,276.027,274.187,272.85,272.153,270.69,0.1943,0.6214,0.6162
2015-07-14,08:30,195.3541,100436.0,288.877,289.23,58.6867,58.6467,2.23316,292.029,0.0,402.743,78.3033,305.787,402.123,228.1,282.503,283.343,276.027,274.173,272.85,272.153,270.69,0.194,0.6214,0.616233
2015-07-14,09:00,195.3749,100415.0,289.61,289.96,55.4733,55.49,2.29724,290.277,0.0,455.23,85.7133,307.247,408.7,268.067,283.123,284.45,276.033,274.16,272.85,272.153,270.69,0.1937,0.621333,0.616267
2015-07-14,09:30,195.3957,100402.0,290.487,290.97,50.8067,50.5367,2.66424,341.692,0.0,514.397,94.77,308.64,415.963,312.307,283.853,285.707,276.057,274.153,272.85,272.16,270.69,0.1932,0.621167,0.616033
2015-07-14,10:00,195.4165,100395.0,291.003,291.447,45.3633,44.48,2.91636,12.5633,0.0,540.077,96.96,308.94,419.947,332.11,284.543,286.453,276.08,274.137,272.85,272.16,270.69,0.192567,0.6212,0.6161
2015-07-14,10:30,195.4374,100377.0,291.857,292.173,42.8033,41.85,2.54068,69.9426,0.0,577.257,101.477,311.353,425.207,361.927,285.247,287.297,276.123,274.127,272.85,272.16,270.693,0.191833,0.621,0.616067
2015-07-14,11:00,195.4582,100379.0,292.18,292.73,42.62,41.77,3.63706,352.007,0.0,610.833,104.13,313.623,429.683,390.643,286.037,288.483,276.17,274.12,272.85,272.157,270.697,0.191133,0.620867,0.616033
2015-07-14,11:30,195.479,100364.0,292.62,293.05,40.6133,39.6867,3.20036,331.121,0.0,641.967,108.483,315.68,433.467,415.697,286.853,289.387,276.23,274.113,272.85,272.16,270.7,0.190367,0.6206,0.615833
2015-07-14,12:00,195.4999,100350.0,292.823,293.39,39.9833,39.18,3.65081,321.36,0.0,642.123,107.11,319.067,436.27,417.817,287.683,289.86,276.29,274.11,272.85,272.16,270.7,0.1897,0.620333,0.6158
2015-07-14,12:30,195.5207,100339.0,293.72,294.387,37.4267,36.58,4.0099,323.149,0.0,681.38,113.063,322.7,442.567,448.447,288.493,290.427,276.363,274.11,272.86,272.16,270.7,0.189,0.620033,0.6158
2015-07-14,13:00,195.5415,100316.0,294.093,294.863,33.8433,32.5233,4.71338,8.83983,0.0,689.643,113.173,322.217,445.173,453.513,289.157,290.707,276.43,274.11,272.86,272.16,270.7,0.188267,0.619467,0.615633
2015-07-14,13:30,195.5624,100294.0,294.083,294.917,32.6833,31.6333,5.13975,318.297,0.0,684.343,111.767,321.843,445.413,449.013,289.75,290.89,276.507,274.11,272.86,272.16,270.7,0.187567,0.618833,0.6156
2015-07-14,14:00,195.5832,100280.0,294.483,295.22,32.1667,30.9133,4.91384,314.032,0.0,681.113,111.693,322.807,447.573,444.65,290.257,291.037,276.577,274.113,272.86,272.16,270.7,0.186867,0.618433,0.615533
2015-07-14,14:30,195.604,100254.0,294.477,295.047,32.1267,30.7,4.3982,330.284,0.0,589.187,96.6533,323.607,443.397,372.747,290.55,290.657,276.65,274.12,272.86,272.16,270.7,0.1862,0.618033,0.615433
2015-07-14,15:00,195.6249,100239.0,295.047,295.727,31.02,29.91,4.20743,323.239,0.0,666.06,111.907,326.003,449.673,430.48,290.833,290.93,276.717,274.133,272.86,272.16,270.703,0.185467,0.617433,0.6154
2015-07-14,15:30,195.6457,100219.0,295.25,295.883,30.5267,29.3733,4.4069,315.022,0.0,632.353,107.023,326.243,449.517,402.067,291.03,291.077,276.787,274.143,272.86,272.17,270.707,0.1848,0.616833,0.615333
2015-07-14,16:00,195.6665,100203.0,295.62,296.113,29.6767,28.2667,3.69054,332.135,0.0,606.13,104.68,326.973,449.527,378.9,291.153,291.143,276.85,274.153,272.86,272.163,270.703,0.1841,0.615833,0.615133
2015-07-14,16:30,195.6873,100194.0,295.717,296.203,29.8033,28.45,4.04952,332.038,0.0,566.923,99.37,327.927,448.233,347.243,291.24,291.273,276.91,274.163,272.86,272.16,270.703,0.183433,0.615267,0.615067
2015-07-14,17:00,195.7082,100179.0,295.743,296.307,30.9133,29.46,4.50215,323.49,0.0,533.13,94.9467,328.77,446.943,320.007,291.303,291.243,276.973,274.18,272.86,272.167,270.71,0.1828,0.614633,0.615133
2015-07-14,17:30,195.729,100166.0,295.54,296.097,36.7733,35.74,4.98525,351.897,0.0,494.493,90.0033,330.5,444.257,290.733,291.33,291.063,277.03,274.193,272.867,272.163,270.71,0.182233,0.613733,0.6151
2015-07-14,18:00,195.7498,100138.0,295.427,295.903,38.6433,37.61,4.94375,358.341,0.0,450.353,84.2867,330.993,440.817,256.24,291.323,291.427,277.09,274.207,272.87,272.17,270.71,0.181733,0.6132,0.6149
2015-07-14,18:30,195.7707,100133.0,294.833,295.243,43.6067,42.8333,5.8755,357.994,0.0,403.71,77.0267,330.547,434.717,222.51,291.287,291.087,277.15,274.223,272.87,272.17,270.71,0.1813,0.6128,0.614767
2015-07-14,19:00,195.7915,100133.0,294.467,294.8,44.4033,43.54,5.93005,352.1,0.0,356.55,70.1133,329.427,429.713,186.153,291.133,290.23,277.2,274.243,272.867,272.17,270.71,0.1809,0.612367,0.6146
2015-07-14,19:30,195.8123,100133.0,293.96,294.183,48.0433,47.29,5.90532,344.9,0.0,292.793,58.8667,327.973,423.697,138.203,290.887,289.057,277.237,274.253,272.87,272.17,270.71,0.180633,0.611933,0.6145
2015-07-14,20:00,195.8332,100132.0,293.247,293.35,52.06,51.14,5.2901,343.767,0.0,222.123,45.88,325.57,416.72,85.09,290.597,288.1,277.267,274.273,272.87,272.17,270.71,0.180467,0.611533,0.6144
2015-07-14,20:30,195.854,100133.0,292.177,292.087,55.9667,54.5433,4.64143,341.167,0.0,150.117,31.3733,322.497,407.27,33.9733,290.257,287.107,277.28,274.287,272.87,272.17,270.71,0.1804,0.6113,0.614267
2015-07-14,21:00,195.8748,100128.0,291.197,290.94,60.1233,57.95,4.26426,344.494,0.0,98.0367,19.5533,320.277,398.617,0.143333,289.883,286.273,277.28,274.303,272.867,272.17,270.71,0.1804,0.611133,0.6094
2015-07-14,21:30,195.8956,100122.0,289.707,289.207,69.0,65.4733,3.60448,340.294,0.0,88.6767,18.9567,317.99,389.437,-1.72667,289.39,285.17,277.263,274.317,272.867,272.17,270.71,0.1804,0.610933,0.608467
2015-07-14,22:00,195.9165,100125.0,288.633,287.787,79.46,75.68,4.04041,332.195,0.0,57.0233,10.29,316.817,382.573,-19.03,288.883,284.39,277.24,274.33,272.87,272.17,270.71,0.1805,0.6107,0.6083
2015-07-14,22:30,195.9373,100125.0,287.853,287.237,86.3333,83.5,4.17508,332.795,0.0,51.1033,9.36,317.7,381.607,-22.16,288.4,283.97,277.21,274.34,272.87,272.17,270.71,0.1806,0.6108,0.608267
2015-07-14,23:00,195.9581,100120.0,287.093,286.24,89.4333,86.2667,4.1997,337.664,0.0,24.0333,2.64,312.387,373.31,-39.5367,287.883,283.177,277.177,274.353,272.87,272.17,270.72,0.1807,0.6109,0.6083
2015-07-14,23:30,195.979,100102.0,285.933,284.633,95.0333,91.4,3.99391,343.156,0.0,19.6867,1.14667,313.09,365.193,-33.5533,287.19,281.923,277.123,274.36,272.87,272.17,270.717,0.180733,0.610767,0.608233
2015-07-15,00:00,196.0,100078.0,285.313,283.993,96.6667,92.5,3.99517,337.808,0.0,13.8467,0.366667,311.467,359.653,-34.7033,286.467,280.9,277.067,274.37,272.87,272.17,270.713,0.180867,0.610833,0.608233
2015-07-15,00:30,196.0208,100073.0,284.52,283.473,98.0333,94.9667,4.44426,336.334,0.0,3.99667,0.0,303.947,359.673,-51.7267,285.77,280.24,277.007,274.37,272.87,272.17,270.72,0.180967,0.6108,0.608267
2015-07-15,01:00,196.0416,100080.0,283.823,282.853,98.5333,97.1667,3.97194,352.313,0.0,0.0,0.0,302.897,354.197,-51.3,285.103,279.617,276.933,274.37,272.87,272.17,270.72,0.181067,0.6107,0.6081
2015-07-15,01:30,196.0624,100076.0,283.393,282.293,100.0,98.9,3.74881,19.7515,0.0,3.63,0.0,305.163,351.337,-42.5433,284.443,279.133,276.86,274.373,272.87,272.17,270.72,0.1811,0.610633,0.608067
2015-07-15,02:00,196.0833,100063.0,282.777,281.63,99.7667,99.4,3.89804,326.284,0.0,6.13333,0.0,305.26,351.373,-39.9833,283.84,278.8,276.787,274.37,272.87,272.17,270.72,0.1812,0.610667,0.608033
2015-07-15,02:30,196.1041,100037.0,283.107,281.863,100.0,100.0,3.42583,335.599,0.0,7.64667,0.0,300.21,348.8,-40.94,283.293,278.4,276.713,274.37,272.87,272.18,270.72,0.1812,0.6107,0.608
2015-07-15,03:00,196.1249,100028.0,282.627,281.437,100.0,100.0,2.99128,343.967,0.0,13.5467,2.15667,295.247,343.46,-36.82,282.647,277.55,276.63,274.367,272.87,272.17,270.72,0.1812,0.610767,0.607833
2015-07-15,03:30,196.1458,100028.0,282.737,281.167,100.0,100.0,3.17356,333.702,0.0,24.77,3.79,300.047,343.25,-22.2167,282.047,277.12,276.547,274.353,272.87,272.173,270.72,0.181233,0.610867,0.607767
2015-07-15,04:00,196.1666,100028.0,282.73,281.487,100.0,100.0,2.79776,329.397,0.0,49.0433,10.1967,305.637,346.85,-2.37,281.643,277.557,276.467,274.343,272.87,272.17,270.72,0.181333,0.610933,0.607867
2015-07-15,04:30,196.1874,100029.0,283.203,282.61,100.0,100.0,2.41228,310.809,0.0,79.1333,18.07,315.577,357.133,19.5033,281.47,278.54,276.4,274.337,272.87,272.17,270.72,0.181433,0.610967,0.6079
2015-07-15,05:00,196.2083,100028.0,283.813,283.657,99.7,99.5,2.53928,1.11727,0.0,60.5167,11.71,318.507,362.497,4.81667,281.407,279.3,276.347,274.323,272.87,272.18,270.72,0.1815,0.611133,0.607967
2015-07-15,05:30,196.2291,100031.0,283.937,283.83,99.6333,99.2,2.3919,326.661,0.0,86.91,17.1667,314.41,364.957,19.1967,281.353,279.713,276.293,274.31,272.87,272.18,270.723,0.1816,0.611233,0.608
2015-07-15,06:00,196.2499,100032.0,284.323,284.337,98.3,98.1333,2.28763,329.808,0.0,95.2467,17.9567,309.583,368.073,18.7967,281.38,280.12,276.247,274.297,272.873,272.177,270.727,0.1816,0.6113,0.607933
2015-07-15,06:30,196.2707,100039.0,284.353,284.52,99.3333,99.4667,2.2139,318.629,0.0,216.99,42.99,330.047,376.297,127.75,281.577,281.243,276.213,274.283,272.873,272.18,270.73,0.181633,0.6113,0.607967
2015-07-15,07:00,196.2916,100029.0,285.447,285.84,93.8,94.9667,2.25141,291.676,0.0,226.703,45.0333,335.22,383.317,133.57,282.117,282.877,276.203,274.267,272.873,272.18,270.727,0.1817,0.611233,0.607967
2015-07-15,07:30,196.3124,100028.0,285.043,285.397,95.8,97.1667,2.75717,286.099,0.0,174.5,30.3233,344.553,381.747,106.987,282.453,283.217,276.19,274.253,272.87,272.177,270.73,0.1817,0.6114,0.607967
2015-07-15,08:00,196.3332,99997.3,285.473,285.897,93.1667,94.7667,2.66519,299.727,0.0,236.833,41.9433,341.32,387.227,148.98,282.967,284.32,276.193,274.237,272.87,272.18,270.73,0.181567,0.6114,0.608
2015-07-15,08:30,196.3541,99972.3,285.82,286.023,90.8333,91.5333,1.9326,323.334,0.0,110.657,18.6467,347.567,383.603,55.9733,283.32,284.023,276.2,274.223,272.877,272.18,270.73,0.181467,0.6113,0.608
2015-07-15,09:00,196.3749,99964.0,286.007,286.24,88.6333,89.2,2.36185,320.125,0.0,179.9,28.93,346.627,387.0,110.59,283.67,284.347,276.21,274.217,272.88,272.18,270.73,0.181367,0.611267,0.608
2015-07-15,09:30,196.3957,99935.3,286.697,286.89,82.1667,82.5667,1.64157,335.504,0.0,225.693,38.9967,349.233,392.297,143.627,284.103,285.147,276.233,274.207,272.877,272.18,270.73,0.181233,0.611133,0.608067
2015-07-15,10:00,196.4165,99932.0,287.043,287.26,82.4,82.7333,2.34823,315.02,0.0,183.94,31.06,350.72,391.747,111.853,284.487,285.34,276.257,274.197,272.88,272.18,270.73,0.181067,0.6111,0.608067
2015-07-15,10:30,196.4374,99928.3,287.187,287.627,80.77,81.6933,2.45919,295.818,0.0,324.967,55.0667,351.17,398.953,222.113,284.97,286.3,276.283,274.19,272.88,272.18,270.73,0.180967,0.610867,0.607933
2015-07-15,11:00,196.4582,99914.7,287.77,288.167,76.91,77.87,2.19254,290.01,0.0,229.29,38.84,357.437,398.293,149.593,285.44,286.75,276.32,274.18,272.88,272.18,270.73,0.180733,0.610733,0.607933
2015-07-15,11:30,196.479,99904.0,287.84,288.11,76.9333,77.0233,3.1983,303.398,0.0,203.54,33.3367,358.68,396.757,132.123,285.757,286.577,276.353,274.177,272.88,272.183,270.733,0.180567,0.610667,0.6079
2015-07-15,12:00,196.4999,99893.0,288.113,288.56,74.68,75.23,2.65351,299.435,0.0,341.89,56.7733,358.553,404.473,239.193,286.18,287.46,276.393,274.17,272.88,272.18,270.737,0.180467,0.610467,0.607933
2015-07-15,12:30,196.5207,99870.0,289.093,289.593,71.3033,72.0833,2.81218,299.966,0.0,397.237,65.3033,355.1,411.01,276.023,286.733,288.56,276.443,274.17,272.88,272.18,270.737,0.1802,0.6103,0.607833
2015-07-15,13:00,196.5415,99864.0,289.463,290.14,70.5267,71.6867,4.09406,315.566,0.0,489.727,79.49,346.073,415.72,340.593,287.417,289.237,276.5,274.17,272.88,272.187,270.74,0.179867,0.610067,0.607833
2015-07-15,13:30,196.5624,99841.0,289.51,290.027,68.3,68.9267,3.42685,316.277,0.0,350.273,57.24,362.013,412.33,242.72,287.843,289.363,276.55,274.177,272.883,272.187,270.74,0.1795,0.609733,0.606533
2015-07-15,14:00,196.5832,99826.0,289.93,290.303,66.6933,66.8433,3.45992,327.682,0.0,332.43,54.8133,366.023,413.5,230.14,288.16,289.31,276.607,274.18,272.89,272.19,270.74,0.1793,0.609467,0.605533
2015-07-15,14:30,196.604,99816.0,290.557,290.963,63.9567,63.9667,3.47325,313.781,0.0,375.843,62.2867,368.507,418.06,264.003,288.527,289.787,276.66,274.18,272.88,272.183,270.74,0.179,0.609167,0.605333
2015-07-15,15:00,196.6249,99789.7,291.13,291.487,60.88,60.71,3.2378,307.068,0.0,380.103,63.3633,368.013,420.62,264.133,288.87,290.053,276.72,274.19,272.89,272.19,270.74,0.178733,0.608867,0.605233
2015-07-15,15:30,196.6457,99759.7,291.56,291.963,59.08,59.0167,3.26756,227.812,0.0,374.71,63.0667,370.33,422.167,259.81,289.173,290.293,276.78,274.197,272.89,272.19,270.74,0.178467,0.6086,0.605
2015-07-15,16:00,196.6665,99741.0,292.337,292.71,56.6267,56.4933,3.58568,279.877,0.0,501.167,86.0767,360.423,429.133,346.377,289.5,290.673,276.85,274.203,272.89,272.19,270.74,0.178133,0.608133,0.6049
2015-07-15,16:30,196.6873,99698.3,292.513,293.053,55.1733,55.0,4.34068,309.575,0.0,490.287,84.4733,363.303,430.933,338.177,289.837,290.977,276.91,274.21,272.89,272.19,270.74,0.177767,0.6077,0.604833
2015-07-15,17:00,196.7082,99688.3,292.327,293.027,56.9067,57.2567,5.43074,5.90644,0.0,458.087,79.9233,355.663,429.363,304.467,290.113,291.14,276.977,274.223,272.887,272.19,270.743,0.177333,0.607167,0.6046
2015-07-15,17:30,196.729,99692.7,291.92,292.263,57.6767,56.8,4.79868,355.093,0.0,278.177,47.0567,368.373,420.413,179.077,290.137,290.163,277.03,274.237,272.89,272.19,270.75,0.177,0.606733,0.604467
2015-07-15,18:00,196.7498,99680.3,291.86,292.023,58.8767,57.5967,4.13195,357.106,0.0,208.587,36.1033,361.563,415.97,118.077,290.13,289.29,277.077,274.247,272.89,272.19,270.75,0.176867,0.606367,0.604333
2015-07-15,18:30,196.7707,99660.7,292.173,292.453,59.4233,58.7833,5.04256,8.15444,0.0,307.157,57.4533,343.607,419.413,173.9,290.15,289.367,277.12,274.257,272.89,272.19,270.75,0.176767,0.6061,0.604333
2015-07-15,19:00,196.7915,99641.3,291.807,292.177,62.9567,62.89,6.98323,354.365,0.0,318.213,61.2433,333.74,416.03,174.677,290.087,289.093,277.16,274.273,272.89,272.19,270.75,0.176567,0.605733,0.6043
2015-07-15,19:30,196.8123,99641.0,291.073,291.247,64.27,63.74,6.9269,3.21973,0.0,214.55,40.6333,336.633,408.397,102.15,289.897,288.187,277.187,274.287,272.89,272.19,270.75,0.176433,0.605467,0.604033
2015-07-15,20:00,196.8332,99641.0,290.063,290.073,66.87,65.94,6.71195,358.04,0.0,134.86,24.66,327.467,399.313,38.3533,289.59,287.05,277.207,274.3,272.89,272.19,270.75,0.1764,0.6052,0.603933
2015-07-15,20:30,196.854,99640.3,288.703,288.48,72.0433,70.3733,5.95736,355.367,0.0,87.58,14.3267,330.82,391.207,12.87,289.197,286.073,277.21,274.317,272.897,272.19,270.75,0.1764,0.604933,0.6036
2015-07-15,21:00,196.8748,99641.0,288.29,288.197,75.8967,75.0533,7.12049,354.699,0.0,91.9667,15.4367,342.43,391.1,27.8567,288.887,286.01,277.21,274.327,272.89,272.19,270.75,0.176467,0.6047,0.6036
2015-07-15,21:30,196.8956,99639.7,287.337,287.277,80.1367,79.63,7.43439,357.553,0.0,78.4233,13.34,340.453,386.517,19.02,288.527,285.687,277.2,274.343,272.893,272.19,270.75,0.176533,0.6046,0.603433
2015-07-15,22:00,196.9165,99641.0,286.247,286.153,82.1667,81.5667,7.42266,0.902222,0.0,53.56,8.88,333.093,379.837,-2.06,288.097,284.917,277.183,274.35,272.893,272.19,270.75,0.1766,0.604533,0.603433
2015-07-15,22:30,196.9373,99640.7,285.147,285.037,88.1,87.6667,6.73588,2.78358,0.0,31.1367,3.26667,333.387,374.153,-12.89,287.623,284.183,277.16,274.363,272.893,272.193,270.75,0.176633,0.604433,0.6034
2015-07-15,23:00,196.9581,99640.0,284.337,284.22,90.6333,90.1667,6.91917,1.77679,0.0,15.9433,0.0,335.827,370.28,-18.5167,287.147,283.58,277.13,274.37,272.897,272.19,270.75,0.1767,0.6044,0.6033
2015-07-15,23:30,196.979,99640.7,283.65,283.52,93.0333,92.6,6.56054,3.0746,0.0,9.19667,0.0,332.537,366.53,-24.7967,286.663,283.0,277.093,274.38,272.89,272.19,270.75,0.176767,0.604233,0.603233
2015-07-16,00:00,197.0,99655.7,283.09,282.977,95.3,95.0,6.24625,351.093,0.0,4.08333,0.0,336.513,364.013,-23.4233,286.207,282.56,277.057,274.383,272.89,272.19,270.75,0.176833,0.604233,0.6031
2015-07-16,00:30,197.0208,99670.0,282.583,282.503,95.9333,95.6667,6.59343,351.167,0.0,0.0,0.0,346.283,362.227,-15.9433,285.78,282.23,277.013,274.39,272.897,272.197,270.753,0.176933,0.6041,0.6023
2015-07-16,01:00,197.0416,99671.3,282.27,282.22,95.8667,95.8667,7.07854,354.667,0.0,0.0,0.0,351.23,360.993,-9.76333,285.353,281.993,276.97,274.39,272.9,272.2,270.76,0.177,0.604133,0.601733
2015-07-16,01:30,197.0624,99659.7,281.897,281.867,97.5,97.6333,6.33201,347.869,0.0,0.0,0.0,353.973,359.593,-5.62,284.963,281.743,276.923,274.4,272.9,272.2,270.753,0.177067,0.6042,0.6018
2015-07-16,02:00,197.0833,99678.0,281.587,281.57,97.4333,97.6,6.7462,336.267,0.0,0.0,0.0,354.32,358.087,-3.77,284.617,281.553,276.877,274.4,272.9,272.2,270.76,0.1771,0.604167,0.601767
2015-07-16,02:30,197.1041,99704.3,281.063,281.04,96.5333,96.6333,7.11556,333.231,0.0,0.0,0.0,350.733,355.3,-4.56667,284.233,281.187,276.827,274.39,272.89,272.193,270.757,0.177167,0.604167,0.601767
2015-07-16,03:00,197.1249,99689.7,280.44,280.43,97.0333,97.2333,7.7877,353.101,0.0,0.0,0.0,347.47,352.24,-4.77,283.83,280.737,276.777,274.39,272.9,272.2,270.76,0.1772,0.604233,0.601733
2015-07-16,03:30,197.1458,99688.0,279.96,279.937,97.9,97.9667,7.91675,349.4,0.0,0.0,0.0,346.227,349.8,-3.57333,283.41,280.32,276.727,274.383,272.9,272.197,270.76,0.1772,0.604233,0.601767
2015-07-16,04:00,197.1666,99694.7,279.387,279.377,99.8667,99.9333,7.4901,348.633,0.0003,0.0,0.0,346.233,346.96,-0.726667,283.017,279.947,276.677,274.383,272.9,272.2,270.76,0.1772,0.604233,0.6018
2015-07-16,04:30,197.1874,99732.7,279.003,278.99,100.0,100.0,7.10806,357.367,0.0006,0.0,0.0,344.323,345.227,-0.903333,282.62,279.597,276.62,274.373,272.9,272.2,270.76,0.1773,0.604367,0.6019
2015-07-16,05:00,197.2083,99720.7,278.733,278.707,100.0,100.0,8.26731,11.1034,0.0008,3.47333,0.0,342.16,343.783,1.84667,282.207,279.253,276.57,274.37,272.9,272.2,270.76,0.1773,0.6045,0.601967
2015-07-16,05:30,197.2291,99720.7,278.567,278.54,100.0,100.0,8.22666,12.9536,0.001,10.0,0.0,341.453,343.09,8.35667,281.803,279.03,276.53,274.36,272.9,272.2,270.76,0.1858,0.605133,0.602467
2015-07-16,06:00,197.2499,99724.0,278.57,278.543,100.0,100.0,7.92216,14.0466,0.0005,17.17,0.0,341.043,343.237,14.98,281.49,279.007,276.5,274.36,272.9,272.2,270.76,0.208633,0.6062,0.603367
2015-07-16,06:30,197.2707,99719.7,278.643,278.597,100.0,100.0,8.67858,15.4448,0.001,12.1433,0.0,342.27,343.203,11.2067,281.21,278.937,276.473,274.36,272.9,272.2,270.767,0.221233,0.6073,0.604067
2015-07-16,07:00,197.2916,99720.3,278.657,278.613,100.0,99.9,8.26839,17.16,0.0006,20.3167,0.543333,342.617,343.423,18.97,280.967,278.937,276.45,274.357,272.9,272.2,270.76,0.234633,0.608533,0.605067
2015-07-16,07:30,197.3124,99735.0,278.62,278.587,100.0,99.8,8.13105,12.7266,0.0005,24.2967,0.813333,342.507,343.383,22.6133,280.75,278.947,276.423,274.353,272.903,272.203,270.767,0.2409,0.609767,0.606167
2015-07-16,08:00,197.3332,99737.3,278.69,278.667,100.0,100.0,7.26927,10.39,0.0013,22.7733,0.503333,342.553,343.78,21.04,280.567,278.977,276.393,274.347,272.9,272.2,270.76,0.248933,0.6108,0.607067
2015-07-16,08:30,197.3541,99745.3,278.747,278.723,100.0,99.9667,7.76238,6.50628,0.0006,35.25,2.53333,343.273,344.18,31.81,280.413,279.07,276.377,274.34,272.9,272.2,270.76,0.258133,0.612367,0.6086
2015-07-16,09:00,197.3749,99758.0,278.727,278.727,100.0,99.9667,7.21058,355.231,0.0006,34.5867,2.25,342.69,344.28,30.7467,280.303,279.153,276.36,274.34,272.9,272.2,270.763,0.261533,0.613667,0.610167
2015-07-16,09:30,197.3957,99772.0,278.637,278.627,100.0,100.0,7.21189,356.267,0.0011,32.55,1.95333,342.28,343.707,29.1633,280.183,279.07,276.34,274.34,272.9,272.2,270.77,0.2664,0.6146,0.611667
2015-07-16,10:00,197.4165,99796.0,278.693,278.693,100.0,100.0,7.50347,0.342791,0.0018,44.6233,3.48,342.48,344.207,39.4133,280.09,279.16,276.33,274.337,272.9,272.203,270.77,0.2786,0.616033,0.614267
