file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,,,storage_fluxes,,,,,vertical_advection_fluxes,,,gas_densities_concentrations_and_timelags,,,,,,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes,,,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,,variances,,,,,,,covariances,,,
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,H,qc_H,LE,qc_LE,co2_flux,qc_co2_flux,h2o_flux,qc_h2o_flux,ch4_flux,qc_ch4_flux,H_strg,LE_strg,co2_strg,h2o_strg,ch4_strg,co2_v-adv,h2o_v-adv,ch4_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,ch4_molar_density,ch4_mole_fraction,ch4_mixing_ratio,ch4_time_lag,ch4_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,un_ch4_flux,ch4_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,ch4_spikes,u_var,v_var,w_var,ts_var,co2_var,h2o_var,ch4_var,w/ts_cov,w/co2_cov,w/h2o_cov,w/ch4_cov
B20151950930.slt,2015-07-14,10:00,195.417,1,36000,36000,-0.061879,1,99.7399,2,123.425,2,-8.17494,2,2.78676,2,0.0381176,4,1.77526,-4.94566,0.0541762,-0.111666,-0.00546519,-8.50432e-11,-2.08351e-12,-4.24938e-13,15.9217,383.696,387.337,4.0,0,390.073,9.40033,9.48953,4.0,0,0.0795565,1.91722,1.93542,3.65,0,290.693,291.003,100395.0,1.19763,1010.6,0.0240989,0.180582,0.00702911,943.996,2038.8,0.00586917,46.3016,1094.8,279.292,-0.368399,-1.23857,0.0304069,1.29256,3.27721e-13,-5.34134e-15,1.29256,3.50695,195.805,253.436,1.34799,-9999,0.227306,0.519178,-10.2996,-0.451903,0.808101,0.362542,0,49.0112,-7.43763,16.8239,41.894,63.891,89.608,134.249,-0.0616734,1.00333,106.431,1.00935,119.69,1.03121,-7.94727,1.02865,2.70241,1.03121,0.0369977,1.03027,800000009,800000009,800000009,800000009,800000009,800000009,800000019,800100019,80000,80000,80,81,0,0,0,0,0,0,0,0.484345,0.482914,0.0710974,0.310933,3.12699,0.287302,0.000328635,0.0879355,-0.191521,0.0651251,0.000891605
B20151951000.slt,2015-07-14,10:30,195.437,1,36000,36000,-0.0607119,1,135.69,1,147.05,1,-9.76516,1,3.3229,1,0.0125059,4,2.92297,-0.411269,-0.132661,-0.00929349,-0.00284882,-1.50302e-10,-3.66209e-12,-7.43706e-13,15.8256,382.567,386.166,3.9,0,385.59,9.32119,9.40889,4.0,0,0.0783064,1.89297,1.91078,3.05,0,291.227,291.857,100377.0,1.19396,1010.57,0.0241738,0.215324,0.00694834,935.884,2150.94,0.00581959,43.5104,1215.06,279.167,-0.47741,-0.321145,0.0539894,0.577901,1.42458e-13,-9.49738e-15,0.577901,3.90249,242.636,213.928,5.36058,-9999,0.225498,0.711659,-7.39069,-0.629766,0.922743,0.498711,0,43.4946,-6.60048,14.9303,37.1785,56.6996,79.522,119.138,-0.060569,1.00236,143.419,1.00667,134.213,1.09565,-8.92276,1.09441,3.03282,1.09565,0.011419,1.09518,800000009,800000009,800000009,800000009,800000009,800000009,800000019,800000019,80000,80000,81,81,0,0,0,0,0,0,0,0.539891,0.789024,0.0944032,0.406448,3.18601,0.21325,0.000110195,0.118864,-0.215697,0.0733148,0.000276041
B20151951030.slt,2015-07-14,11:00,195.458,1,36000,36000,-0.100363,1,127.442,1,136.904,1,-8.90433,1,3.0946,1,0.0221759,1,1.10636,0.838939,-0.0622469,0.0189635,0.000986085,-3.17789e-11,-7.8881e-13,-1.58161e-13,15.7865,382.036,385.693,3.9,0,391.85,9.48285,9.57363,4.05,0,0.0785684,1.90137,1.91958,3.95,0,291.723,292.18,100379.0,1.19258,1010.67,0.0242002,0.20053,0.00706113,952.131,2194.83,0.00592088,43.3807,1242.7,279.416,0.500597,-1.82485,0.0418364,1.89273,2.48362e-13,-2.01304e-15,1.89273,5.47834,169.036,285.34,1.26655,-9999,0.290097,1.16195,-16.755,-0.277792,0.930886,0.364477,0,50.846,-7.71607,17.4538,43.4624,66.2829,92.9626,139.275,-0.0999203,1.00443,134.493,1.01225,133.666,1.02422,-8.72596,1.02044,3.0214,1.02422,0.0216816,1.0228,800000009,800000009,800000009,800000009,800000009,800000009,800000019,800000019,80000,80000,80,81,0,0,0,0,0,0,0,0.994707,1.22368,0.105521,0.37336,3.05082,0.222475,0.000119467,0.111584,-0.21117,0.0731185,0.000524699
B20151951100.slt,2015-07-14,11:30,195.479,1,36000,36000,-0.0356273,1,145.459,1,136.515,1,-8.3712,1,3.08711,1,0.0174405,1,1.50304,-1.16297,0.0796732,-0.0262992,-0.00019984,3.2568e-11,7.87854e-13,1.61656e-13,15.7885,382.716,386.293,4.1,1,381.94,9.25829,9.3448,4.05,0,0.0783684,1.89967,1.91742,2.15,0,292.034,292.62,100364.0,1.19072,1010.56,0.0242402,0.200044,0.00688255,929.448,2255.8,0.00578017,41.2025,1326.35,279.067,0.614726,-1.28916,0.0173467,1.42833,1.62157e-13,2.06277e-15,1.42833,4.97132,153.521,295.494,0.69586,-9999,0.172977,0.75591,-3.11165,-1.4958,1.06552,0.698848,0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-0.0355007,1.00357,152.447,1.00997,130.012,1.05002,-7.99579,1.04695,2.94005,1.05002,0.0166294,1.04878,800000009,800000009,800000009,800000009,800000009,800000009,800000019,800000019,80000,80000,81,81,0,0,0,0,0,0,0,0.700388,0.707932,0.103501,0.409841,2.76484,0.192889,9.44428e-05,0.126692,-0.19382,0.0712674,0.000403099
B20151951130.slt,2015-07-14,12:00,195.5,1,36000,36000,0.0301883,5,141.041,1,159.355,1,-8.88656,1,3.60431,1,0.0221491,2,0.694009,-0.0138911,0.0232451,-0.000314191,-0.000266472,1.83987e-10,4.44721e-12,9.11674e-13,15.7835,382.915,386.492,3.8,0,381.509,9.2556,9.34207,4.0,0,0.078209,1.89739,1.91511,3.95,0,292.354,292.823,100350.0,1.18972,1010.57,0.0242605,0.233559,0.00687479,929.046,2284.48,0.00577849,40.6677,1355.43,279.061,0.900846,-1.37549,-0.0211381,1.64437,5.12287e-14,1.16569e-14,1.64437,4.87534,142.607,303.222,-0.736548,-9999,0.159293,1.03873,-2.50595,-1.85734,0.885078,0.736445,0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0300693,1.00396,149.11,1.011,149.214,1.06796,-8.34952,1.06432,3.37495,1.06796,0.0207689,1.06646,800000009,800000009,800000009,800000009,800000009,800010009,800000019,800100019,80000,80000,80,80,0,0,0,0,0,0,0,0.96381,1.01097,0.10267,0.424957,2.82237,0.222936,0.000102629,0.124022,-0.202564,0.0818779,0.000503865
B20151951200.slt,2015-07-14,12:30,195.521,1,36000,36000,-0.0821663,1,202.835,1,191.078,1,-10.3119,1,4.32559,1,0.0213545,1,3.05079,-0.808662,-0.00392572,-0.0183063,-0.000435271,7.0249e-11,1.66938e-12,3.47439e-13,15.7322,382.881,386.397,3.95,0,373.856,9.09867,9.18221,3.9,0,0.0778086,1.89366,1.91104,4.0,0,293.258,293.72,100339.0,1.18603,1010.5,0.0243374,0.280298,0.00673688,913.196,2414.77,0.00568017,37.8171,1501.58,278.813,0.932961,-1.45113,0.0844278,1.72723,9.79158e-14,4.4653e-15,1.72723,6.88821,144.117,302.738,2.80176,-9999,0.263208,1.3211,-7.86038,-0.592134,1.06153,0.643004,0,41.5709,-6.30854,14.2699,35.5342,54.1918,76.0048,113.869,-0.0818298,1.00411,212.209,1.01141,179.19,1.06634,-9.7091,1.06209,4.05646,1.06634,0.0200638,1.06433,800000009,800000009,800000009,800100009,800000009,800110009,800000019,801000019,80000,80000,80,81,0,0,3,0,0,0,0,1.19327,1.30515,0.143766,0.689544,3.64596,0.432004,0.00011298,0.177064,-0.236294,0.0987236,0.0004883
B20151951230.slt,2015-07-14,13:00,195.542,1,36000,36000,-0.139861,2,138.954,1,151.269,1,-7.75973,1,3.42562,1,0.0233727,1,1.26814,-4.32123,0.204097,-0.0978585,-0.000514558,-3.04103e-10,-6.52941e-12,-1.49369e-12,15.7805,384.633,387.836,4.1,1,338.824,8.25848,8.32725,4.05,0,0.0775105,1.88924,1.90497,3.9,0,293.49,294.093,100316.0,1.18463,1010.05,0.024374,0.22198,0.0061056,828.677,2470.91,0.00515401,33.5373,1642.23,277.42,-0.0901467,-2.282,0.0686786,2.28482,-1.872e-13,-1.92708e-14,2.28482,7.41121,188.676,267.738,1.7225,-9999,0.343602,1.55359,-25.5189,-0.18239,0.918589,0.337979,0,54.3918,-8.25416,18.6709,46.4933,70.9052,99.4455,148.988,-0.139132,1.00524,146.496,1.01432,147.802,1.02345,-7.63309,1.01659,3.34713,1.02345,0.0229273,1.01943,800000009,800000009,800000009,800000009,800000009,800000009,800000019,810000019,80000,80000,80,80,0,0,0,0,0,0,0,1.5004,1.48179,0.124976,0.42114,2.67068,0.24078,0.000117942,0.122434,-0.186049,0.0815828,0.00055883
B20151951300.slt,2015-07-14,13:30,195.562,1,36000,36000,-0.0859247,1,146.567,1,164.882,1,-7.90199,1,3.73387,1,0.0299024,1,-0.0339607,-1.14124,0.0574965,-0.0258442,-0.000570554,5.09504e-11,1.06319e-12,2.49288e-13,15.7979,385.127,388.247,3.85,0,329.658,8.03655,8.10165,4.0,0,0.0772954,1.88434,1.89961,3.9,0,293.562,294.083,100294.0,1.18451,1009.93,0.0243784,0.241955,0.00594044,806.233,2469.39,0.00501509,32.6491,1663.16,277.029,1.88126,-2.18904,0.0487781,2.88677,-2.48463e-13,3.22514e-15,2.88677,6.22612,137.951,310.676,0.96818,-9999,0.269332,0.793969,-11.6496,-0.399534,0.888922,0.454903,0,46.9105,-7.11885,16.1029,40.0984,61.1526,85.7673,128.495,-0.0853641,1.00657,153.823,1.01767,152.459,1.08148,-7.37289,1.07176,3.45255,1.08148,0.0278023,1.07554,800000009,800000009,800000009,800000009,800000009,800000009,800000019,800000019,80000,80000,80,80,0,0,0,0,0,0,0,0.766744,0.710182,0.111013,0.414812,2.62502,0.243693,9.94847e-05,0.128586,-0.179739,0.0841676,0.000677775
B20151951330.slt,2015-07-14,14:00,195.583,1,36000,36000,-0.0620431,1,152.585,1,166.722,1,-7.74626,1,3.77701,1,0.0254153,1,1.35641,0.205653,-0.0246603,0.00465896,4.61167e-05,-1.48908e-10,-3.12451e-12,-7.29125e-13,15.7655,384.915,388.049,3.9,0,330.805,8.07661,8.14238,4.0,0,0.0771956,1.88474,1.90008,3.85,0,293.931,294.483,100280.0,1.18272,1009.95,0.0244151,0.24475,0.0059611,810.137,2530.77,0.00504017,32.0115,1720.63,277.098,1.91269,-1.77434,0.0502375,2.60944,-1.06254e-14,-9.44516e-15,2.60944,5.62236,133.532,317.149,1.10314,-9999,0.229037,0.763031,-6.88099,-0.676414,0.915206,0.557728,0,40.1121,-6.08716,13.7692,34.2872,52.2901,73.3377,109.873,-0.0616766,1.00594,160.059,1.0161,153.396,1.08687,-7.18832,1.07762,3.47512,1.08687,0.0235099,1.08105,800000009,800000009,800000009,800000009,800000009,800000009,800000019,800000019,80000,80000,80,80,0,0,0,0,0,0,0,0.734206,0.673043,0.118814,0.483823,2.68124,0.258697,0.000103981,0.133998,-0.175503,0.0848452,0.000573995
B20151951400.slt,2015-07-14,14:30,195.604,1,36000,36000,-0.0630056,1,121.299,1,160.872,1,-8.1779,1,3.64445,1,0.0213326,1,-0.0226015,-0.243924,-0.0120131,-0.00552595,-5.5396e-06,2.32259e-10,4.84608e-12,1.13753e-12,15.7576,384.812,387.927,3.95,0,328.782,8.02908,8.09407,4.05,0,0.0771759,1.88469,1.89994,3.6,0,293.981,294.477,100254.0,1.18247,1009.93,0.0244207,0.236161,0.00592465,805.166,2529.73,0.00501041,31.8281,1724.57,277.01,1.01038,-1.9271,0.0613714,2.17678,2.27903e-13,1.47395e-14,2.17678,4.97237,152.029,297.668,1.6156,-9999,0.230831,0.702291,-8.8591,-0.525381,0.75401,0.44003,0,43.5492,-6.60876,14.949,37.2252,56.7708,79.6219,119.288,-0.0626915,1.00501,129.39,1.01374,152.133,1.05744,-7.78986,1.04981,3.44648,1.05744,0.0202665,1.0526,800000009,800000009,800000009,800000009,800000009,800000009,800000019,800000019,80000,80000,80,81,0,0,0,0,0,0,0,0.581277,0.724953,0.0983519,0.366596,2.90955,0.277309,0.000113555,0.108348,-0.190234,0.0841653,0.000494922
B20151951430.slt,2015-07-14,15:00,195.625,1,36000,36000,-0.0338667,1,142.62,1,168.249,1,-7.70247,1,3.81367,1,0.0206399,1,1.92845,0.290783,-0.00783227,0.00659113,-0.000171601,-1.38463e-10,-2.90998e-12,-6.77738e-13,15.722,384.744,387.881,4.15,0,330.418,8.08589,8.15181,4.05,0,0.0769546,1.88321,1.89856,3.3,0,294.312,295.047,100239.0,1.17998,1009.97,0.0244717,0.247126,0.00595414,810.739,2619.47,0.00504598,30.9505,1808.73,277.108,1.17621,-1.62169,0.0351486,2.00364,6.86623e-14,-8.80698e-15,2.00364,5.15333,144.097,305.953,1.00515,-9999,0.169414,0.859738,-2.97847,-1.56268,0.847675,0.706394,0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-0.0337098,1.00466,150.941,1.01282,157.26,1.06988,-7.25095,1.06227,3.5646,1.06988,0.0193826,1.06487,800000009,800000009,800000009,800000009,800000009,800000009,800000019,800000019,80000,80000,80,80,0,0,0,0,0,0,0,0.807865,0.806316,0.105295,0.445989,2.68881,0.27749,9.93925e-05,0.126655,-0.177443,0.0872317,0.000474324
B20151951500.slt,2015-07-14,15:30,195.646,1,36000,35738,-0.0754215,1,144.867,1,174.436,1,-7.60853,1,3.95469,1,0.0212382,1,0.687313,-0.161207,0.00858148,-0.00365478,4.36018e-05,-1.36156e-11,-2.84979e-13,-6.66451e-14,15.711,384.818,387.943,4.0,0,328.836,8.05436,8.11976,4.05,0,0.0769014,1.88359,1.89888,3.25,0,294.527,295.25,100219.0,1.17894,1009.97,0.0244935,0.256264,0.00592563,807.414,2652.14,0.00502624,30.4438,1844.73,277.05,1.32624,-1.47383,0.0474173,1.98327,-5.68184e-14,-8.6663e-16,1.98327,4.60626,136.794,311.983,1.37,-9999,0.252931,0.930839,-9.75662,-0.47705,0.830485,0.481026,0,46.0877,-6.99398,15.8204,39.3951,60.0799,84.263,126.241,-0.0750751,1.00461,153.444,1.01271,161.396,1.0808,-7.09172,1.07287,3.65905,1.0808,0.0197478,1.07547,800000009,800000009,800000009,800001019,800000009,800000009,800000019,800000019,80000,80000,80,81,0,0,0,2,0,2,0,0.695252,1.06389,0.102531,0.434232,2.62573,0.276867,9.41736e-05,0.128871,-0.173701,0.0896231,0.000483693
B20151951530.slt,2015-07-14,16:00,195.667,1,36000,36000,-0.064824,2,113.751,1,136.05,1,-5.93545,1,3.08555,1,0.00933098,1,1.2489,-0.666407,0.0250163,-0.0151137,1.76099e-05,-9.88602e-11,-2.03448e-12,-4.83662e-13,15.6977,385.034,388.11,4.15,0,323.049,7.92378,7.98707,4.1,0,0.0767991,1.88374,1.89878,3.5,0,294.782,295.62,100203.0,1.17733,1009.9,0.0245281,0.199944,0.00582133,794.197,2712.52,0.0049445,29.2789,1918.32,276.815,0.915649,-1.33449,0.0680914,1.61985,1.48009e-13,-6.29775e-15,1.61985,4.38071,149.274,304.456,2.40917,-9999,0.234648,0.919345,-9.91985,-0.469201,0.836094,0.407717,0,45.5403,-6.91091,15.6325,38.9271,59.3664,83.2622,124.742,-0.0645715,1.00391,120.788,1.01088,128.23,1.06099,-5.63149,1.05397,2.90819,1.06099,0.00883567,1.05606,800000009,800000009,800000009,800000009,800000009,800000009,800000019,810000019,80000,80000,80,81,0,0,0,0,0,0,0,1.10622,0.641478,0.0909843,0.375881,2.39959,0.22872,9.75962e-05,0.101589,-0.13813,0.0713325,0.000216722
B20151951600.slt,2015-07-14,16:30,195.687,1,36000,36000,-0.0466024,1,108.779,1,142.667,1,-6.50486,1,3.23591,1,0.0261024,1,0.326163,0.632589,-0.0301923,0.0143481,0.0002959,-1.1372e-10,-2.37855e-12,-5.57499e-13,15.6805,384.774,387.895,3.95,0,327.969,8.0478,8.11309,4.1,0,0.0768715,1.8863,1.9016,4.35,0,294.919,295.717,100194.0,1.17679,1009.98,0.0245383,0.209687,0.00591,806.557,2728.49,0.00502213,29.5606,1921.93,277.035,1.00312,-1.94499,0.0400211,2.1888,6.92922e-14,-7.25235e-15,2.1888,4.95068,152.618,297.282,1.04768,-9999,0.199,0.774482,-6.32716,-0.735622,0.762467,0.459918,0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-0.0463689,1.00504,115.967,1.0138,134.839,1.05805,-6.20188,1.04885,3.05836,1.05805,0.0248203,1.05165,800000009,800000009,800000009,800000009,800000009,800000009,800000019,800000119,80000,80000,80,80,0,0,0,0,0,0,0,0.709633,0.749428,0.089904,0.315518,2.40625,0.243355,0.000108308,0.0975722,-0.152184,0.0750468,0.000609048
B20151951630.slt,2015-07-14,17:00,195.708,1,36000,36000,-0.0750949,1,84.4056,1,126.39,1,-5.95149,1,2.86679,1,0.0308032,1,0.089959,1.48638,-0.0560991,0.0337142,0.000739885,1.08938e-11,2.364e-13,5.36537e-14,15.6571,384.288,387.52,3.9,0,339.767,8.33928,8.40941,4.05,0,0.077114,1.89269,1.90861,3.75,0,295.045,295.743,100179.0,1.17638,1010.13,0.0245441,0.185768,0.00612261,835.648,2732.91,0.0052046,30.5772,1897.26,277.539,1.6171,-2.10551,0.0806661,2.65606,4.53225e-15,6.95771e-16,2.65606,5.42569,142.814,307.525,1.74037,-9999,0.252656,0.84878,-16.6873,-0.278919,0.66782,0.281135,0,48.5136,-7.36212,16.6531,41.4687,63.2423,88.6983,132.886,-0.0746436,1.00605,90.5917,1.01636,117.575,1.07497,-5.59053,1.06457,2.66686,1.07497,0.0288415,1.06802,800000009,800000009,800000009,800000009,800000009,800000009,800000019,800000019,80000,80000,80,80,0,0,0,0,0,0,0,0.598867,1.00882,0.0898668,0.249936,2.71096,0.29597,0.000137082,0.0762361,-0.137214,0.0654557,0.000707889
B20151951700.slt,2015-07-14,17:30,195.729,1,36000,36000,-0.0996041,1,74.4944,1,105.426,1,-5.6132,1,2.39083,1,0.0456328,1,-0.686507,8.78538,-0.232875,0.199232,0.00253897,7.03241e-11,1.8508e-12,3.52218e-13,15.5837,382.276,386.161,4.0,0,410.134,10.0608,10.1631,4.0,0,0.0780509,1.91463,1.93409,3.7,0,295.013,295.54,100166.0,1.17626,1011.08,0.0245306,0.154926,0.00739062,1008.02,2699.37,0.00628313,37.3428,1691.35,280.246,0.416467,-3.23332,0.0499381,3.26041,1.28305e-13,4.51267e-15,3.26041,6.31096,172.233,277.34,0.877604,-9999,0.290995,0.752708,-28.8921,-0.161096,0.706601,0.215253,0,53.2903,-8.08701,18.2928,45.5518,69.4693,97.4317,145.97,-0.0988688,1.00744,79.7067,1.01982,103.023,1.02333,-5.52759,1.01549,2.33633,1.02333,0.0447589,1.01953,800000009,800000009,800000009,800000009,800000009,800000009,800000019,800000019,80000,80000,80,80,0,0,0,0,0,0,0,0.609686,0.801596,0.0941342,0.205236,2.91525,0.442983,0.00019424,0.0670204,-0.135595,0.0573114,0.00109796
B20151951730.slt,2015-07-14,18:00,195.75,1,36000,36000,-0.10628,5,53.2365,5,72.7923,5,-4.11025,5,1.65058,5,0.0429938,5,-0.382712,2.41203,-0.0775949,0.0546932,0.000909089,1.02353e-10,2.82523e-12,5.15643e-13,15.558,381.606,385.668,4.0,0,429.443,10.5334,10.6455,4.1,0,0.0783792,1.92249,1.94295,4.05,0,294.928,295.427,100138.0,1.17618,1011.32,0.024528,0.106958,0.00773856,1055.07,2680.82,0.00657942,39.3562,1625.75,280.913,0.207068,-3.19863,0.0279381,3.20545,3.34831e-13,6.57883e-15,3.20545,5.8964,178.194,273.704,0.499385,-9999,0.300601,0.85476,-44.5608,-0.104451,0.731349,0.148886,0,54.9589,-8.34023,18.8656,46.978,71.6445,100.482,150.541,-0.105509,1.00731,56.8807,1.0195,71.9392,1.01186,-4.09037,1.00486,1.63123,1.01186,0.0426192,1.00879,800000009,800000009,800000009,800000009,800000009,800000009,800000019,800000019,80000,80000,80,81,0,0,0,0,0,0,0,0.790849,0.825658,0.0930122,0.119057,2.72702,0.394127,0.000233842,0.0478189,-0.100329,0.0400109,0.00104536
B20151951800.slt,2015-07-14,18:30,195.771,1,36000,36000,-0.149667,1,47.915,1,79.9877,1,-4.94526,1,1.8127,1,0.0529376,1,-2.00788,5.54044,-0.126996,0.125559,0.00200359,-4.04591e-11,-1.23512e-12,-2.06252e-13,15.5438,380.511,384.983,3.95,0,474.515,11.6161,11.7526,4.0,0,0.079239,1.93976,1.96256,4.0,0,294.517,294.833,100133.0,1.178,1011.92,0.0244799,0.117463,0.00855076,1163.46,2585.56,0.00725869,44.9985,1422.1,282.356,0.160938,-4.25568,0.0421133,4.25893,2.55559e-13,-2.60291e-15,4.25893,6.92072,177.877,272.166,0.566564,-9999,0.356443,0.802291,-82.5558,-0.0563789,0.59903,0.112769,0,54.5876,-8.28388,18.7382,46.6607,71.1605,99.8036,149.524,-0.148202,1.00989,51.8004,1.02572,78.8668,1.01421,-4.91591,1.00597,1.78729,1.01421,0.0523517,1.01119,800000009,800000009,800000009,800000009,800000009,800000009,800000019,800000019,80000,80000,80,80,0,0,0,0,0,0,0,0.725182,0.746726,0.132674,0.105344,2.43863,0.149037,0.000183283,0.0434553,-0.120341,0.0437527,0.00128156
B20151951830.slt,2015-07-14,19:00,195.792,1,36000,36000,-0.165384,1,35.3997,1,85.9844,1,-5.05804,1,1.94791,1,0.0541184,1,-1.24234,-0.364418,0.016226,-0.00825558,0.000156089,-1.64592e-10,-4.99201e-12,-8.39329e-13,15.5688,380.65,385.096,3.95,0,472.196,11.545,11.6798,4.15,0,0.0793924,1.94111,1.96378,3.85,0,294.244,294.467,100133.0,1.1795,1011.86,0.0244495,0.126224,0.00850898,1156.34,2528.18,0.00721407,45.7379,1371.85,282.265,0.545104,-4.26317,0.0410192,4.29808,-1.15918e-13,-1.05719e-14,4.29808,7.65547,172.56,277.287,0.546817,-9999,0.374454,0.744674,-129.548,-0.035928,0.411699,0.0792105,0,55.1555,-8.37006,18.9331,47.1461,71.9008,100.842,151.08,-0.163749,1.00998,39.8528,1.02596,83.9234,1.02456,-4.97754,1.01617,1.90121,1.02456,0.0529796,1.0215,800000009,800010009,800000009,800000009,800000009,800000009,800000019,800010019,80000,80000,80,80,0,0,0,0,0,0,0,0.735286,0.611396,0.142667,0.0469333,2.38174,0.172927,0.000183353,0.0333917,-0.121699,0.0464838,0.00129533
B20151951900.slt,2015-07-14,19:30,195.812,1,36000,36000,-0.149216,1,16.7514,1,69.9973,1,-4.63432,1,1.58495,1,0.0582492,1,-1.71982,3.29197,-0.0362497,0.0745401,0.00165376,9.34695e-11,2.99471e-12,4.80529e-13,15.5829,380.339,385.031,4.1,1,499.268,12.1858,12.3362,4.05,0,0.0801121,1.95533,1.97945,3.9,0,293.79,293.96,100133.0,1.18125,1012.21,0.0244074,0.102705,0.00899682,1220.53,2450.73,0.00761637,49.8027,1230.2,283.069,1.02577,-4.24215,0.00632722,4.36441,-4.68079e-15,5.99821e-15,4.36441,7.73435,166.542,283.593,0.0830635,-9999,0.355416,0.680784,-234.121,-0.0198803,0.239315,0.0394187,0,53.7932,-8.16333,18.4655,45.9817,70.1249,98.3512,147.348,-0.147716,1.01015,20.5706,1.02636,67.3779,1.03888,-4.50003,1.02984,1.52564,1.03888,0.0562621,1.03532,800000009,800010009,800000009,800000009,800000009,800000009,800010019,800010019,80000,80000,80,80,0,0,0,0,0,0,0,0.805978,0.41879,0.136799,0.0568961,2.37752,0.176029,0.000229544,0.0172042,-0.109834,0.0372369,0.00137321
B20151951930.slt,2015-07-14,20:00,195.833,1,36000,36000,-0.110322,1,0.0244507,1,42.2159,1,-3.38848,1,0.955235,1,0.0450537,1,-2.42734,2.31895,-0.0820558,0.052472,0.00234602,8.23977e-11,2.74255e-12,4.28761e-13,15.5918,379.635,384.493,4.05,0,518.963,12.6359,12.7976,4.15,0,0.0811328,1.97545,2.00073,3.9,0,293.19,293.247,100132.0,1.18391,1012.44,0.0243483,0.0618992,0.00935171,1265.6,2345.2,0.007899,53.9654,1079.61,283.611,0.983942,-3.54859,0.0303401,3.6826,1.97592e-14,5.28468e-15,3.6826,7.1239,164.249,285.497,0.472053,-9999,0.305261,0.597649,-101632.0,-4.57968e-05,0.000579182,6.68237e-05,0,53.1652,-8.06802,18.2499,45.4448,69.3062,97.2029,145.628,-0.109397,1.00845,2.52439,1.02229,40.3435,1.04641,-3.26591,1.03753,0.91287,1.04641,0.04323,1.04219,800000009,800010009,800000009,800000009,800000009,800000009,800010019,800010019,80000,80000,80,80,0,0,1,0,0,0,0,0.776427,0.314776,0.104096,0.0332829,2.5969,0.113918,0.000343517,0.00210605,-0.0795193,0.0222268,0.00105258
B20151952000.slt,2015-07-14,20:30,195.854,1,36000,36000,-0.058652,1,-14.7352,1,31.5467,2,-2.62286,2,0.713083,2,0.0491603,2,-3.65428,0.0651398,-0.041059,0.00147242,0.00368901,-2.93846e-11,-9.79924e-13,-1.55488e-13,15.6346,379.284,384.143,4.0,0,521.386,12.6484,12.8105,4.2,0,0.0827299,2.00697,2.03268,4.05,0,292.262,292.177,100133.0,1.18825,1012.42,0.0242593,0.0462078,0.00939537,1266.87,2194.37,0.00790691,57.7326,927.504,283.626,1.0225,-2.90949,0.0145892,3.08396,2.90614e-15,-1.87946e-15,3.08396,5.52271,160.466,289.363,0.271048,-9999,0.222172,0.322887,65.014,0.0715908,-0.467093,-0.0551313,0,49.0104,-7.43752,16.8237,41.8934,63.89,89.6067,134.247,-0.0579646,1.01186,-12.5949,1.02748,29.2345,1.07909,-2.47192,1.06106,0.660819,1.07909,0.0459993,1.06872,800000009,800010009,800000009,800000009,800000009,800000009,800010019,800110019,80000,80000,80,80,0,0,0,0,0,0,0,0.391611,0.186812,0.0673522,0.0520378,3.2445,0.19242,0.000408703,-0.0104695,-0.059967,0.016031,0.00111591
