date,time,DOY,Pa_1_1_1,Ta_1_1_1,Ta_1_3_1,RH_1_3_1,RH_1_1_1,Ta_1_5_1,Ta_1_4_1,Ta_1_3_2,Ta_1_2_1,MWS_1_4_1,WD_1_4_1,MWS_1_1_1,WD_1_1_1,P_1_1_1,SWin_1_1_1,SWout_1_1_1,LWin_1_1_1,LWout_1_1_1,Rn_1_1_1,Ts_1_6_1,Ts_1_7_1,Ts_1_8_1,Ts_1_9_1,Ts_1_10_1,Ts_1_11_1,Ts_1_12_1,SWC_1_6_1,SWC_1_8_1,SWC_1_9_1
[yyyy-mm-dd],[HH:MM],[ddd.ddd],[Pa],[K],[K],[%],[%],[K],[K],[K],[K],[m/s],[Degrees_past_North],[m/s],[Degrees_past_North],[m],[W/m^2],[W/m^2],[W/m^2],[W/m^2],[W/m^2],[K],[K],[K],[K],[K],[K],[K],[m^3/m^3],[m^3/m^3],[m^3/m^3]
2015-07-14,00:00,195.0,100441.0,287.837,286.94,60.4767,56.4967,286.593,286.757,287.237,288.06,2.33228,82.9363,4.83362,83.4139,0.0,19.8733,3.5,311.833,371.067,-42.86,287.92,280.503,279.187,275.26,272.877,272.17,270.93,0.0919333,0.484267,0.6115
2015-07-14,00:30,195.0208,100443.0,286.643,285.52,67.7933,62.11,283.323,284.747,285.623,286.72,1.62842,17.8218,3.8648,69.5185,0.0,10.7933,0.82,309.97,357.877,-37.9267,287.467,280.193,279.083,275.27,272.873,272.17,270.93,0.0923,0.484367,0.6114
2015-07-14,01:00,195.0416,100426.0,285.863,283.91,70.1033,61.17,281.943,282.89,284.06,285.887,1.62154,33.6343,3.99309,94.5099,0.0,5.18667,0.0,304.773,350.17,-40.2167,286.82,279.817,278.97,275.277,272.87,272.163,270.923,0.0926,0.484567,0.611433
2015-07-14,01:30,195.0624,100421.0,284.593,281.567,81.1133,66.02,279.853,280.803,282.017,284.93,1.42877,308.6,2.81599,315.117,0.0,5.36333,0.0,300.11,342.257,-36.7767,286.243,279.47,278.85,275.287,272.87,272.17,270.93,0.0929,0.484733,0.611467
2015-07-14,02:00,195.0833,100405.0,284.71,280.973,82.3,62.4767,277.38,279.853,281.707,285.167,1.15782,10.5315,2.60153,21.9839,0.0,8.59333,1.91,299.837,336.567,-30.0433,285.62,279.12,278.73,275.29,272.87,272.17,270.93,0.0932,0.4849,0.611433
2015-07-14,02:30,195.1041,100405.0,284.73,282.137,73.03,59.5433,277.963,280.837,282.903,285.18,1.07241,354.072,2.81385,45.9897,0.0,11.8433,2.08667,298.343,335.53,-27.4333,285.05,278.797,278.597,275.287,272.87,272.17,270.93,0.0936333,0.4851,0.611367
2015-07-14,03:00,195.1249,100408.0,284.177,281.65,73.2667,60.08,276.757,280.253,282.403,284.407,0.893368,48.2862,2.95137,57.291,0.0,18.3333,2.68667,295.95,333.177,-21.58,284.51,278.503,278.467,275.287,272.873,272.17,270.93,0.094,0.4854,0.6113
2015-07-14,03:30,195.1458,100404.0,283.787,282.013,69.8267,59.44,278.88,280.953,282.39,283.857,0.891168,32.3805,2.91926,58.4974,0.0,32.3433,6.33667,295.523,334.733,-13.2133,284.04,278.253,278.327,275.28,272.877,272.17,270.93,0.0943,0.4857,0.6113
2015-07-14,04:00,195.1666,100397.0,283.99,282.743,65.3467,58.2367,282.11,282.483,282.973,284.057,1.34995,79.6227,3.56577,84.4059,0.0,47.7567,10.93,295.11,345.457,-13.52,283.763,278.107,278.193,275.267,272.87,272.17,270.93,0.0947,0.4859,0.611467
2015-07-14,04:30,195.1874,100396.0,284.05,283.307,65.6233,60.7567,283.147,283.287,283.55,284.233,1.43342,78.5898,3.46308,82.2905,0.0,68.13,15.98,293.88,352.723,-6.69333,283.64,278.047,278.07,275.26,272.88,272.17,270.93,0.0951333,0.486167,0.611467
2015-07-14,05:00,195.2083,100396.0,284.23,283.97,63.61,60.7633,283.827,283.88,284.103,284.473,1.34556,90.6575,2.97644,91.7604,0.0,96.8267,21.22,292.92,355.963,12.56,283.527,278.0,277.95,275.247,272.88,272.17,270.93,0.0955333,0.486367,0.611533
2015-07-14,05:30,195.2291,100396.0,284.937,284.793,62.5867,60.15,284.427,284.39,284.62,284.863,1.52831,104.675,2.96039,105.207,0.0,128.33,27.0567,292.767,360.567,33.4767,283.427,277.977,277.843,275.23,272.88,272.17,270.93,0.096,0.486567,0.6115
2015-07-14,06:00,195.2499,100400.0,285.41,285.48,62.58,61.1767,285.147,285.08,285.24,285.323,1.53586,95.7346,2.92708,94.1342,0.0,165.47,35.06,293.88,366.563,57.7267,283.41,278.013,277.75,275.213,272.88,272.17,270.93,0.0963,0.486733,0.611433
2015-07-14,06:30,195.2707,100401.0,286.337,286.37,62.3567,60.9833,286.1,286.043,286.143,286.12,1.4148,97.1116,2.28105,93.4006,0.0,207.753,45.5867,295.313,373.927,83.55,283.433,278.073,277.663,275.19,272.88,272.17,270.93,0.0964667,0.486867,0.611267
2015-07-14,07:00,195.2916,100396.0,287.28,287.493,60.5567,59.9833,287.073,286.887,286.927,286.843,1.40975,86.2627,2.29187,84.3644,0.0,270.163,59.9567,301.697,383.747,128.16,283.543,278.22,277.6,275.17,272.883,272.177,270.94,0.0966667,0.4869,0.611267
2015-07-14,07:30,195.3124,100387.0,288.217,288.35,58.72,58.2867,287.653,287.393,287.47,287.44,1.32087,90.6544,1.86124,88.1046,0.0,287.157,63.76,299.797,389.217,133.98,283.687,278.387,277.543,275.147,272.88,272.17,270.937,0.0967667,0.486933,0.6116
2015-07-14,08:00,195.3332,100370.0,289.113,289.38,57.1467,56.9467,288.527,288.203,288.257,288.123,1.42104,103.365,2.01318,61.8313,0.0,349.173,77.09,302.03,397.45,176.667,283.857,278.56,277.503,275.123,272.88,272.17,270.94,0.0967333,0.486733,0.611667
2015-07-14,08:30,195.3541,100350.0,290.033,290.443,55.8467,56.07,289.41,288.967,288.99,288.797,1.42838,306.092,2.05962,329.21,0.0,403.727,87.3433,307.333,405.967,217.753,284.107,278.793,277.483,275.1,272.88,272.173,270.94,0.0966,0.4866,0.611433
2015-07-14,09:00,195.3749,100348.0,290.51,290.933,54.0133,54.0533,290.377,289.783,289.707,289.473,1.60438,265.629,2.33683,287.886,0.0,459.96,97.91,308.64,413.89,256.797,284.5,279.117,277.48,275.073,272.883,272.173,270.94,0.0963667,0.4863,0.611533
2015-07-14,09:30,195.3957,100332.0,291.003,291.643,49.82,50.0633,291.287,290.653,290.597,290.267,1.82648,316.373,2.81931,321.792,0.0,518.003,108.18,309.473,421.42,297.873,285.01,279.473,277.497,275.053,272.89,272.18,270.94,0.0959,0.486,0.611633
2015-07-14,10:00,195.4165,100314.0,291.82,292.36,43.0333,42.5967,291.803,291.267,291.28,290.813,1.86593,11.362,3.05841,10.9226,0.0,539.363,109.79,309.877,425.99,313.463,285.697,279.793,277.52,275.03,272.89,272.18,270.94,0.0953333,0.485567,0.6114
2015-07-14,10:30,195.4374,100295.0,292.297,292.78,40.93,40.6733,292.393,291.837,291.867,291.58,1.71466,50.7307,2.59772,46.4329,0.0,577.357,115.323,312.457,432.597,341.893,286.353,280.15,277.57,275.01,272.89,272.18,270.94,0.0948,0.484967,0.611533
2015-07-14,11:00,195.4582,100294.0,292.467,293.113,41.46,41.1933,293.107,292.43,292.44,291.933,2.17083,344.399,3.48212,348.174,0.0,612.49,118.44,314.37,437.57,370.853,287.13,280.563,277.63,274.987,272.89,272.18,270.94,0.0941333,0.4843,0.6116
2015-07-14,11:30,195.479,100288.0,292.93,293.553,39.29,39.0333,293.487,292.807,292.843,292.41,1.9507,330.205,3.07259,334.149,0.0,644.097,122.873,316.543,443.133,394.637,287.79,280.977,277.713,274.97,272.89,272.18,270.94,0.0933,0.483533,0.611533
2015-07-14,12:00,195.4999,100279.0,293.467,294.05,38.0067,37.7667,294.023,293.373,293.423,292.953,1.91128,344.034,3.10678,345.919,0.0,652.707,123.23,320.45,447.467,402.457,288.393,281.437,277.803,274.957,272.89,272.18,270.94,0.0925333,0.482833,0.611433
2015-07-14,12:30,195.5207,100258.0,293.567,294.277,36.6967,36.5867,294.663,293.83,293.82,293.42,2.16155,294.607,3.50982,302.002,0.0,711.02,134.237,322.807,453.093,446.5,288.857,281.94,277.92,274.94,272.89,272.18,270.943,0.0918,0.4819,0.611433
2015-07-14,13:00,195.5415,100241.0,294.04,294.84,34.02,33.6,295.56,294.727,294.723,294.207,2.69857,315.107,4.61347,317.612,0.0,696.023,128.963,322.73,455.65,434.143,289.293,282.593,278.053,274.933,272.893,272.18,270.943,0.0911333,0.481033,0.6114
2015-07-14,13:30,195.5624,100222.0,294.34,295.243,32.1133,31.5267,295.783,295.047,295.007,294.363,2.66936,340.433,4.76507,340.4,0.0,689.787,125.937,323.377,456.547,430.677,289.84,283.357,278.2,274.927,272.89,272.18,270.95,0.0906667,0.48,0.611333
2015-07-14,14:00,195.5832,100200.0,294.487,295.393,31.2833,30.77,295.947,295.187,295.19,294.57,2.58181,330.641,4.66724,332.536,0.0,687.153,125.297,323.82,457.38,428.293,290.317,284.017,278.383,274.92,272.897,272.18,270.95,0.0902333,0.478967,0.611367
2015-07-14,14:30,195.604,100178.0,294.85,295.547,30.3433,29.8333,295.653,294.947,295.023,294.577,2.10632,334.901,3.83625,334.606,0.0,620.717,113.1,325.147,454.587,378.177,290.63,284.373,278.573,274.92,272.9,272.18,270.95,0.0897667,0.4779,0.610933
2015-07-14,15:00,195.6249,100160.0,295.243,295.937,29.99,29.67,295.99,295.237,295.313,294.953,2.08769,312.812,3.69202,310.593,0.0,671.333,124.453,327.0,459.267,414.607,291.023,284.717,278.767,274.92,272.897,272.18,270.947,0.0894,0.476833,0.611033
2015-07-14,15:30,195.6457,100130.0,295.24,295.933,29.5667,29.1333,296.18,295.38,295.413,295.12,2.55616,302.15,3.80576,303.229,0.0,639.523,119.673,326.96,458.217,388.587,291.367,284.913,278.967,274.927,272.893,272.18,270.947,0.0891,0.475733,0.610933
2015-07-14,16:00,195.6665,100118.0,295.753,296.473,28.74,28.1933,296.49,295.72,295.837,295.41,2.14376,324.691,3.69225,326.38,0.0,611.22,115.57,328.237,458.187,365.697,291.64,284.873,279.16,274.94,272.9,272.18,270.95,0.0888667,0.4747,0.610867
2015-07-14,16:30,195.6873,100117.0,296.173,296.883,28.6667,28.0133,296.63,295.997,296.187,295.647,2.31471,350.599,3.92764,349.965,0.0,570.32,109.18,329.5,456.033,334.607,291.81,284.59,279.32,274.953,272.9,272.187,270.95,0.0886333,0.4737,0.6108
2015-07-14,17:00,195.7082,100104.0,295.977,296.827,29.9667,29.43,296.62,295.99,296.263,295.737,2.35478,328.1,4.01978,330.267,0.0,534.24,104.463,330.017,453.41,306.383,291.907,284.447,279.457,274.97,272.9,272.187,270.95,0.0884333,0.472833,0.6108
2015-07-14,17:30,195.729,100085.0,296.033,296.8,34.3767,34.0933,296.503,295.957,296.213,295.697,2.54477,348.945,4.30553,351.911,0.0,496.22,98.8033,331.573,449.847,279.143,291.967,284.223,279.56,274.997,272.9,272.19,270.953,0.0883,0.472,0.610767
2015-07-14,18:00,195.7498,100057.0,296.02,296.623,36.4967,36.0067,296.207,295.737,296.023,295.597,2.63772,355.531,4.45081,356.922,0.0,450.633,91.9,332.55,445.78,245.503,292.04,283.95,279.633,275.02,272.9,272.19,270.953,0.0882,0.471233,0.610667
2015-07-14,18:30,195.7707,100049.0,295.447,295.953,41.6167,41.3333,295.45,295.14,295.43,295.19,3.20778,359.184,5.45142,357.047,0.0,403.427,84.7533,332.343,438.653,212.363,291.957,283.7,279.68,275.047,272.9,272.187,270.95,0.0882,0.4706,0.6107
2015-07-14,19:00,195.7915,100045.0,295.077,295.463,43.2033,42.6533,294.94,294.683,295.027,294.86,3.17931,357.836,5.40853,357.173,0.0,355.527,77.02,331.103,433.287,176.33,291.767,283.423,279.707,275.073,272.9,272.187,270.95,0.0882333,0.47,0.610533
2015-07-14,19:30,195.8123,100055.0,294.3,294.657,47.36,47.03,294.1,293.84,294.207,294.13,3.11046,347.099,5.53579,348.167,0.0,289.307,64.1433,329.24,425.777,128.627,291.497,283.14,279.717,275.11,272.9,272.19,270.95,0.0883333,0.4695,0.610533
2015-07-14,20:00,195.8332,100058.0,293.35,293.597,51.5867,51.1333,293.037,292.81,293.223,293.263,2.88816,343.633,5.3369,344.967,0.0,216.617,49.1933,326.49,417.187,76.7267,291.093,282.81,279.7,275.137,272.903,272.19,270.953,0.0884667,0.469033,0.610367
2015-07-14,20:30,195.854,100057.0,292.137,292.263,57.6433,56.9333,291.647,291.42,291.88,292.01,2.5062,339.7,4.37482,341.8,0.0,147.487,33.5467,323.327,407.163,30.1067,290.653,282.44,279.67,275.167,272.9,272.19,270.95,0.0887,0.4687,0.610233
2015-07-14,21:00,195.8748,100046.0,291.31,291.283,59.49,58.1667,290.393,290.26,290.737,291.04,2.28744,345.706,4.1977,346.603,0.0,101.027,22.0233,321.13,398.707,1.42667,290.267,282.11,279.623,275.19,272.9,272.19,270.96,0.089,0.4685,0.609733
2015-07-14,21:30,195.8956,100043.0,289.807,289.517,69.76,67.0333,288.86,288.753,289.187,289.66,1.86881,340.327,3.50609,345.968,0.0,87.3333,19.47,319.067,388.663,-1.73667,289.813,281.737,279.56,275.22,272.9,272.19,270.957,0.0893,0.468333,0.6095
2015-07-14,22:00,195.9165,100047.0,288.543,287.92,79.3033,76.24,287.3,287.267,287.713,288.383,1.99819,322.602,3.91787,330.254,0.0,56.3633,10.9433,317.507,381.24,-18.31,289.437,281.43,279.49,275.247,272.903,272.19,270.953,0.0897,0.468367,0.6095
2015-07-14,22:30,195.9373,100045.0,287.95,287.44,85.2667,82.5667,287.313,287.27,287.69,288.183,2.14231,334.4,4.07874,336.699,0.0,50.48,9.75667,318.663,381.417,-22.03,289.147,281.193,279.41,275.27,272.903,272.19,270.953,0.0900667,0.468433,0.6095
2015-07-14,23:00,195.9581,100039.0,286.94,286.153,90.7667,88.0,285.473,285.577,286.057,286.92,1.79707,335.481,3.94818,336.87,0.0,23.7467,2.74667,313.317,369.82,-35.4967,288.793,280.903,279.327,275.29,272.91,272.193,270.96,0.0905,0.468567,0.609567
2015-07-14,23:30,195.979,100022.0,285.82,284.813,95.0,91.8,284.417,284.557,285.04,285.993,1.83156,345.54,3.98856,345.138,0.0,19.8733,1.84667,313.723,364.047,-32.3,288.26,280.553,279.223,275.3,272.91,272.19,270.96,0.0908667,0.4687,0.6095
2015-07-15,00:00,196.0,100011.0,285.2,284.013,97.0667,93.6333,283.097,283.697,284.273,285.33,1.69191,351.319,3.80755,343.3,0.0,14.4167,0.816667,312.3,356.847,-30.95,287.76,280.253,279.123,275.313,272.91,272.19,270.96,0.0912,0.468833,0.609333
2015-07-15,00:30,196.0208,100011.0,284.4,283.26,98.1,95.6,282.817,283.013,283.523,284.543,1.765,337.363,4.15728,341.001,0.0,4.25333,0.0,304.953,354.253,-45.0533,287.27,279.94,279.017,275.323,272.91,272.19,270.96,0.0915333,0.469,0.609333
2015-07-15,01:00,196.0416,100011.0,283.707,282.223,99.8,98.9,281.61,281.943,282.48,283.793,1.44925,355.523,3.95483,351.933,0.0,0.8,0.0,304.023,345.677,-40.85,286.687,279.597,278.9,275.33,272.91,272.19,270.96,0.0919,0.469233,0.6093
2015-07-15,01:30,196.0624,100004.0,283.12,282.18,100.0,99.4,281.967,282.123,282.573,283.38,1.37431,18.6018,3.61335,23.0227,0.0,3.75,0.0,305.473,350.047,-40.8233,286.207,279.323,278.787,275.34,272.91,272.19,270.96,0.0922333,0.4694,0.6094
2015-07-15,02:00,196.0833,99990.3,282.59,281.323,100.0,99.9,281.017,281.233,281.673,282.783,1.3082,320.464,3.55983,328.87,0.0,6.18333,0.0,305.917,347.68,-35.5767,285.82,279.09,278.667,275.34,272.91,272.193,270.96,0.0926667,0.4696,0.609167
2015-07-15,02:30,196.1041,99969.0,283.257,281.79,100.0,100.0,281.197,281.6,282.18,283.583,1.12738,331.772,3.4175,344.388,0.0,8.04333,0.733333,301.227,343.737,-35.1967,285.397,278.85,278.54,275.34,272.91,272.19,270.96,0.0931,0.469867,0.609067
2015-07-15,03:00,196.1249,99963.0,282.387,280.903,100.0,99.8,279.24,280.22,281.163,282.367,0.837328,256.381,2.40052,338.467,0.0,12.9833,1.45,295.747,337.83,-30.5533,284.873,278.58,278.417,275.333,272.91,272.2,270.96,0.0934,0.470133,0.609167
2015-07-15,03:30,196.1458,99961.7,282.47,281.03,100.0,100.0,279.113,280.357,281.49,282.82,0.921373,276.678,2.69882,341.266,0.0,25.27,3.50333,300.78,337.947,-15.3967,284.363,278.337,278.29,275.323,272.91,272.19,270.96,0.0935667,0.4703,0.609333
2015-07-15,04:00,196.1666,99962.7,282.5,281.283,100.0,100.0,279.937,280.95,281.553,282.497,0.729014,259.627,2.34351,328.907,0.0,49.21,9.63667,306.647,344.08,2.14,284.077,278.227,278.173,275.32,272.91,272.2,270.963,0.0938,0.470533,0.609233
2015-07-15,04:30,196.1874,99954.3,283.113,282.357,100.0,100.0,282.383,282.34,282.623,283.167,0.906176,295.134,2.34082,314.135,0.0,77.84,17.3533,316.827,357.297,20.0167,283.983,278.25,278.063,275.303,272.91,272.2,270.96,0.0941333,0.470833,0.609267
2015-07-15,05:00,196.2083,99956.7,283.707,283.483,100.0,99.6,283.467,283.393,283.623,283.867,0.995396,4.77976,2.46461,359.589,0.0,59.2067,10.9367,319.77,363.383,4.65667,284.007,278.313,277.963,275.293,272.91,272.2,270.96,0.0945333,0.4706,0.6094
2015-07-15,05:30,196.2291,99966.0,283.867,283.797,100.0,99.2,283.63,283.517,283.687,283.89,0.830558,307.764,1.97597,328.897,0.0,86.3133,16.2467,315.25,364.313,21.0033,283.98,278.353,277.877,275.277,272.92,272.2,270.967,0.0949,0.470833,0.609333
2015-07-15,06:00,196.2499,99967.0,284.337,284.44,98.7667,98.2667,284.12,283.983,284.153,284.28,0.994244,317.966,1.96637,325.167,0.0,98.74,18.3433,313.407,368.337,25.47,283.983,278.4,277.803,275.26,272.92,272.2,270.967,0.0951667,0.470933,0.6094
2015-07-15,06:30,196.2707,99966.7,284.65,284.827,97.6667,97.6,284.653,284.363,284.473,284.46,1.13076,306.922,1.9363,313.491,0.0,207.607,42.45,325.383,377.613,112.93,284.113,278.617,277.743,275.24,272.92,272.2,270.967,0.0954667,0.470867,0.609367
2015-07-15,07:00,196.2916,99967.3,285.383,285.643,94.3333,94.7667,285.363,284.917,285.02,284.997,1.323,286.001,2.1106,287.566,0.0,207.08,42.82,338.087,383.397,118.953,284.393,279.007,277.71,275.217,272.92,272.2,270.97,0.0958,0.4709,0.609333
2015-07-15,07:30,196.3124,99956.7,285.053,285.307,96.3667,97.0,285.637,285.04,285.21,285.117,1.58238,282.266,2.56316,283.1,0.0,164.947,30.9067,349.493,383.23,100.3,284.52,279.227,277.693,275.197,272.92,272.2,270.97,0.096,0.4709,0.6094
2015-07-15,08:00,196.3332,99918.7,285.633,285.973,93.1333,94.1,286.453,285.62,285.883,285.733,1.5748,288.066,2.47538,293.752,0.0,240.277,47.1033,342.477,390.157,145.483,284.733,279.587,277.693,275.173,272.92,272.2,270.97,0.0961,0.470967,0.609333
2015-07-15,08:30,196.3541,99900.0,285.967,286.18,90.2,90.6667,286.18,285.873,285.953,285.923,1.27384,327.939,1.93965,330.239,0.0,109.82,19.3533,348.23,385.29,53.41,284.853,279.693,277.707,275.153,272.92,272.2,270.97,0.0961,0.4709,0.6094
2015-07-15,09:00,196.3749,99889.3,286.063,286.287,88.3667,88.7333,286.63,286.27,286.333,286.227,1.44389,322.115,2.22175,328.228,0.0,183.143,32.46,347.32,389.763,108.24,284.96,279.887,277.737,275.13,272.92,272.2,270.97,0.0960667,0.470867,0.609267
2015-07-15,09:30,196.3957,99856.7,287.057,287.207,81.0667,80.95,287.147,286.823,286.86,286.763,1.08043,352.083,1.53249,0.0346788,0.0,223.71,41.6933,350.023,395.443,136.6,285.177,280.153,277.783,275.117,272.92,272.2,270.97,0.0959667,0.470767,0.609367
2015-07-15,10:00,196.4165,99857.0,287.06,287.307,82.8,83.0333,287.377,287.007,287.083,286.957,1.48591,318.733,2.44683,321.168,0.0,182.593,33.6133,351.03,393.87,106.14,285.34,280.337,277.827,275.093,272.92,272.2,270.97,0.0958333,0.470533,0.6092
2015-07-15,10:30,196.4374,99857.0,287.25,287.613,80.6633,81.19,288.023,287.507,287.54,287.317,1.47122,305.823,2.34677,308.634,0.0,308.85,57.6933,352.017,402.047,201.133,285.62,280.633,277.887,275.08,272.927,272.207,270.973,0.0957333,0.470333,0.609267
2015-07-15,11:00,196.4582,99848.7,287.767,288.097,76.5533,77.0767,288.293,287.85,287.847,287.74,1.36446,287.11,2.21854,287.394,0.0,229.063,42.2633,358.007,401.34,143.467,285.863,280.877,277.95,275.067,272.93,272.21,270.973,0.0955,0.4701,0.6093
2015-07-15,11:30,196.479,99839.7,287.857,288.117,76.8033,76.88,288.373,287.97,288.05,287.947,1.66893,289.376,3.00399,292.107,0.0,204.29,37.1433,359.35,399.837,126.657,285.987,281.01,278.02,275.053,272.93,272.21,270.973,0.0953,0.469833,0.609367
2015-07-15,12:00,196.4999,99816.0,288.153,288.507,74.81,75.1933,289.017,288.45,288.443,288.26,1.58304,291.77,2.57575,293.9,0.0,348.177,63.8067,359.313,409.457,234.23,286.253,281.32,278.1,275.043,272.93,272.207,270.977,0.0951,0.4695,0.609233
2015-07-15,12:30,196.5207,99797.7,289.077,289.573,70.1,70.6933,289.927,289.323,289.297,288.997,1.63428,298.21,2.72744,300.56,0.0,405.003,73.9633,354.863,416.487,269.417,286.643,281.72,278.183,275.037,272.93,272.207,270.98,0.0947333,0.4692,0.609333
2015-07-15,13:00,196.5415,99795.3,289.52,290.17,68.93,70.14,290.507,289.867,289.87,289.497,2.20599,309.463,3.85745,308.933,0.0,480.56,87.75,346.907,422.127,317.59,287.23,282.193,278.287,275.03,272.93,272.21,270.977,0.0943333,0.468733,0.609133
2015-07-15,13:30,196.5624,99756.3,289.743,290.21,68.46,69.0133,290.41,289.867,289.933,289.643,1.90974,312.382,3.21897,319.042,0.0,346.05,62.6633,363.103,418.26,228.23,287.51,282.413,278.387,275.027,272.93,272.21,270.98,0.0939667,0.4683,0.608767
2015-07-15,14:00,196.5832,99750.3,290.167,290.543,66.2133,66.46,290.573,290.087,290.167,289.937,1.79196,311.08,3.06714,324.197,0.0,339.663,61.4767,366.56,419.37,225.377,287.693,282.597,278.5,275.027,272.93,272.21,270.98,0.0935,0.467733,0.609
2015-07-15,14:30,196.604,99745.3,290.837,291.193,63.1433,63.2567,291.227,290.69,290.747,290.603,1.84476,287.376,3.08188,298.615,0.0,377.003,68.6433,369.277,424.703,252.937,287.923,282.83,278.62,275.03,272.93,272.21,270.98,0.0930667,0.467233,0.608667
2015-07-15,15:00,196.6249,99701.7,291.227,291.56,60.02,60.0567,291.607,291.017,291.057,290.917,1.92479,251.555,3.10821,266.241,0.0,377.58,69.41,368.763,426.56,250.373,288.173,283.037,278.733,275.03,272.93,272.21,270.98,0.0927,0.4667,0.6089
2015-07-15,15:30,196.6457,99685.0,291.63,291.88,58.7767,58.5233,291.813,291.317,291.407,291.313,1.77514,232.756,2.9122,248.297,0.0,377.947,70.3067,370.773,427.853,250.567,288.363,283.197,278.85,275.04,272.93,272.21,270.98,0.0924,0.466167,0.6088
2015-07-15,16:00,196.6665,99655.3,292.693,293.057,55.38,55.3567,292.647,292.057,292.19,291.88,1.94889,346.655,3.36962,354.414,0.0,521.523,98.3433,361.247,437.327,347.1,288.733,283.48,278.963,275.053,272.933,272.21,270.98,0.0921,0.4655,0.608667
2015-07-15,16:30,196.6873,99621.7,292.957,293.47,53.4433,53.7133,292.98,292.35,292.497,292.183,2.11336,318.778,3.66588,327.182,0.0,511.117,97.02,364.003,439.44,338.663,289.183,283.687,279.083,275.06,272.94,272.21,270.98,0.0918,0.4648,0.6086
2015-07-15,17:00,196.7082,99611.0,293.043,293.577,55.16,55.1933,293.253,292.717,292.83,292.377,2.83497,357.973,5.09989,357.499,0.0,445.37,85.2833,356.173,435.29,280.97,289.683,283.833,279.197,275.077,272.94,272.21,270.98,0.0915,0.464033,0.608433
2015-07-15,17:30,196.729,99616.7,292.21,292.607,55.6867,55.0267,292.493,292.01,292.193,291.92,2.40478,0.167374,4.61041,358.21,0.0,277.57,51.3667,369.59,425.0,170.793,289.637,283.763,279.303,275.093,272.94,272.21,270.98,0.0913,0.4633,0.6083
2015-07-15,18:00,196.7498,99593.3,292.267,292.377,57.11,55.7533,292.197,291.767,291.98,291.833,2.0106,25.274,3.85066,24.8465,0.0,212.61,39.7567,362.55,419.447,115.96,289.567,283.59,279.39,275.11,272.937,272.21,270.98,0.0911333,0.462833,0.6083
2015-07-15,18:30,196.7707,99580.0,292.737,292.94,57.9567,57.1933,292.603,292.203,292.467,292.197,2.49592,16.6122,4.75506,18.2659,0.0,308.38,62.8933,343.85,422.797,166.54,289.653,283.42,279.467,275.127,272.93,272.21,270.98,0.0911,0.462367,0.608467
2015-07-15,19:00,196.7915,99569.3,292.35,292.713,60.93,60.8033,292.257,292.02,292.263,292.103,3.52063,2.85633,6.62755,2.63581,0.0,319.097,67.9767,335.333,419.257,167.2,289.8,283.18,279.517,275.15,272.94,272.21,270.983,0.0911,0.461867,0.608333
2015-07-15,19:30,196.8123,99560.7,291.443,291.55,63.24,62.4833,291.127,290.917,291.21,291.21,3.43593,9.2533,6.42153,9.79992,0.0,197.003,41.2267,336.357,409.413,82.7233,289.7,282.92,279.547,275.173,272.94,272.21,270.983,0.0911,0.4615,0.6082
2015-07-15,20:00,196.8332,99569.7,290.333,290.313,66.0967,65.0267,289.837,289.657,289.977,290.127,3.35044,5.72323,6.44483,3.78703,0.0,129.87,26.48,328.247,399.97,31.6633,289.403,282.593,279.553,275.2,272.94,272.217,270.99,0.0911,0.461133,0.608067
2015-07-15,20:30,196.854,99564.0,288.787,288.613,71.4833,69.9033,288.547,288.37,288.68,288.913,2.73789,1.31635,5.59695,0.574831,0.0,87.27,15.95,331.95,391.88,11.4,289.027,282.27,279.54,275.22,272.94,272.217,270.99,0.0911667,0.4609,0.6081
2015-07-15,21:00,196.8748,99563.3,288.403,288.33,75.14,74.17,288.377,288.163,288.407,288.543,3.38606,0.16664,6.59306,358.18,0.0,91.0833,17.1667,343.433,392.133,25.2133,288.84,282.137,279.517,275.247,272.94,272.22,270.99,0.0913667,0.460767,0.6081
2015-07-15,21:30,196.8956,99563.3,287.44,287.403,79.1733,78.4867,287.477,287.27,287.48,287.607,3.65445,2.1504,7.08075,359.523,0.0,77.86,14.9367,341.263,387.337,16.8467,288.653,281.99,279.477,275.267,272.94,272.22,270.99,0.0915667,0.460633,0.6081
2015-07-15,22:00,196.9165,99571.7,286.317,286.25,82.4,81.7233,286.263,286.083,286.287,286.437,3.39797,2.12333,6.58911,0.809913,0.0,53.2733,10.1767,333.997,380.303,-3.20667,288.39,281.767,279.437,275.29,272.947,272.22,270.99,0.0917667,0.4606,0.608033
2015-07-15,22:30,196.9373,99578.7,285.19,285.11,88.2,87.6,285.207,285.033,285.21,285.367,3.28317,4.88025,6.22713,5.89141,0.0,30.6667,4.29333,334.613,375.03,-14.04,288.107,281.507,279.38,275.307,272.943,272.22,270.99,0.0919333,0.460533,0.607933
2015-07-15,23:00,196.9581,99565.7,284.38,284.287,90.7,90.0667,284.453,284.293,284.463,284.627,3.40904,5.83671,6.28743,4.34328,0.0,16.52,1.16,336.867,371.09,-18.8633,287.807,281.253,279.32,275.323,272.94,272.217,270.99,0.0921667,0.4606,0.607933
